logins_per_week,avg_time_per_session,quiz_score_avg,modules_completed,days_since_login,revisit_count,assignment_submissions,forum_activity,video_watch_pct,at_risk
13,52.964094615721145,38.46055928577752,10,17,3,2,5,30.110019251306763,0
11,105.18922398825569,68.2415277704798,7,23,7,5,4,36.70143430947683,1
11,9.798318929142962,52.796903535486564,13,10,1,0,7,8.470490257966269,0
12,18.7448285417001,77.9839503411437,1,0,9,4,2,61.400542097842084,0
4,19.56951329871427,38.997406272299855,12,19,2,9,3,39.08752562770529,1
9,118.79353514612505,97.53574204967295,17,3,1,7,4,97.06268948460755,1
7,15.279482242033819,68.02255744092199,7,4,7,2,3,44.906342578855075,0
6,51.28437711942157,91.63423369921011,19,5,9,11,0,29.327706342022953,1
11,107.48006292260892,30.174619693906095,9,5,0,11,1,13.976955967985582,1
11,49.18730337599683,39.697310184494285,14,27,1,10,4,38.29353720970366,1
5,7.7374003366426525,58.230137563071345,6,23,0,7,5,52.36380259909272,1
7,53.230760015006005,66.84846076774691,9,17,0,9,7,31.73886900364169,1
10,14.636819473374395,73.05978151228058,16,3,5,10,8,12.086566552434952,0
11,72.97025321006613,21.242009043679133,8,28,6,9,6,71.11812161605965,0
5,58.77435089521556,85.88131803132512,19,5,3,11,2,41.74680743521677,0
0,45.982904623506315,80.29983769022334,15,29,4,8,2,0.0765675554238121,1
3,102.65910101729703,98.63162394970877,12,14,3,8,1,87.97460543562885,1
7,109.69077507387087,40.45814753739413,19,3,4,0,2,74.54289216980732,1
12,61.96626494774645,74.38903571278927,9,6,2,0,6,88.46760704060361,0
13,56.467679590761705,74.9429676517831,2,1,7,5,6,65.15731879943249,0
11,110.51313500846616,60.242730115897956,17,4,1,9,1,88.10983362814873,1
9,106.02913803851837,30.235044854505702,3,18,2,11,1,86.17365237901036,0
5,102.36745589360467,40.782816751098736,11,11,8,8,0,77.89831701949727,0
13,79.11400042896813,99.85929890313295,4,2,0,11,9,14.994461462406516,0
7,66.16057817885594,95.71647862098892,10,17,0,5,0,23.964160122498313,1
7,115.95932572783998,79.76835808283653,0,5,9,8,1,43.18960238145206,1
8,38.606083778421244,74.80136640692277,10,7,7,10,6,93.69422476406982,1
8,40.196639656599565,91.19464005199211,7,15,2,4,4,55.57831416597276,0
0,16.664586811293876,41.15577109404828,7,24,5,2,9,92.41558290794572,1
2,51.37237065088662,31.670504780392143,4,29,3,4,9,27.442227335671497,1
3,64.61382082566715,30.676750316071903,6,17,2,9,2,97.81993332392422,1
4,16.95190988660828,59.06470765631007,8,2,5,6,7,48.547251534917315,1
0,43.47199472501073,96.43737212041589,10,4,5,2,9,98.53460376345063,1
8,53.57963119259517,58.91274618465758,2,23,8,3,7,1.4243852326677464,1
11,118.77910185437314,83.61146949330853,16,28,8,7,0,31.17366198804482,1
0,117.36597580717503,85.09819526046027,0,17,3,6,1,0.13132334588670247,0
9,18.30333842834068,44.89956221870135,11,6,5,8,7,3.0689483699537723,0
10,52.338627574136844,51.814490607918756,15,1,2,7,2,94.62369602779013,0
0,95.35215242719379,29.509675975177416,18,28,9,11,6,36.23443175656465,1
8,75.64014241642563,75.55800549937263,3,12,5,7,4,64.24988173079936,0
4,86.13197245546692,98.26483816597978,19,23,6,6,3,29.929749404524642,0
11,103.65121219088972,43.36395131592071,0,25,9,6,0,89.90562089356635,0
1,45.95512855959732,79.71858640893716,0,10,2,11,5,79.63075584857032,1
13,85.53608584243511,65.01541674825113,8,16,6,4,6,9.285118469537556,1
0,78.56953009143146,32.17346838138723,5,1,8,6,0,90.50275292532551,0
7,12.559798289706615,87.51239003266855,8,17,9,3,8,35.62456866161827,1
9,81.44600180171389,37.76176142795289,18,24,1,5,0,28.57464756387139,1
2,10.863665600405282,42.68858648876798,2,19,6,0,6,81.61732869218498,1
10,31.419826735077518,54.68692875750933,4,0,8,8,5,14.903455454339687,1
10,17.687756999575008,62.84006010121882,10,28,1,3,7,64.35574901793223,1
7,31.65593492881303,87.35814296161556,2,13,3,10,9,59.18135384244258,1
6,114.33939275255906,55.91987143257343,12,9,7,10,5,71.17954795994564,0
10,103.97956854125171,58.20167397589585,9,26,3,3,5,55.2826856570578,1
12,38.676162697830364,29.013967993129484,19,21,8,4,9,14.211837357925505,1
1,114.64997456988368,92.84854317363141,2,15,3,5,2,85.84285972870288,0
4,18.954578410250086,44.95310661527395,15,11,7,2,1,52.39705614756387,1
2,25.761899615280427,53.624192076737316,12,22,1,4,4,77.84596592402009,1
6,57.28116311240643,81.60353570862222,16,13,7,7,6,95.42184993936432,0
8,11.298125275461416,44.81155837114703,14,23,3,10,1,34.21556722932627,1
2,52.25537680627993,36.38082328230024,4,1,8,1,8,83.4180973822458,0
13,70.54195871094707,64.0716023577184,0,5,1,10,6,55.799237558710416,0
11,94.54769925840145,64.03502617965182,3,13,8,1,1,50.05745847624168,0
13,92.97243289867866,28.58113136455642,11,14,1,5,3,67.67460987229758,1
2,119.92746806688523,89.16362054870993,18,19,4,8,4,91.37104520855276,1
7,65.83304668529254,27.085369883410458,7,8,8,3,3,62.4145818943434,1
2,100.63820309637046,94.6049113850494,13,0,7,9,9,5.172490690675479,1
3,88.17503057340161,95.46310202648777,19,27,0,9,2,7.798581160885243,1
13,93.41313204004926,93.08751488156652,5,8,4,11,7,10.091557985079847,0
10,38.73303079943422,88.54906509420036,11,3,5,9,8,35.40647474954529,0
2,70.12359178958827,79.71580895473608,14,6,9,8,5,19.517142735221594,0
10,97.9545979198772,83.86371571283313,3,10,0,6,5,44.70606527691341,0
6,67.70056610327336,45.37586839080424,5,23,9,11,2,78.15317934835676,1
1,103.33146948997005,28.3418402240197,10,1,9,7,0,4.822629270722523,1
11,62.96975211656507,50.733320927356964,8,16,5,11,5,11.691476488993679,1
6,33.96037551461172,30.75443706928081,10,10,2,5,6,7.2406119772931765,0
3,17.822596114310144,85.02803403408157,14,26,8,5,7,39.96600161171045,1
11,34.63792437100996,23.846951212445884,11,16,1,0,8,82.11018120246052,0
10,76.07232595801362,99.79340723599316,13,7,6,7,7,33.74859326409826,1
12,57.946036262651,55.286206333114094,11,22,6,8,1,36.70287799781625,0
6,90.16409735462757,99.23440074395428,15,6,3,11,0,9.964220781643663,1
7,48.3446586672013,73.36321293257987,8,6,9,4,6,62.79645132472713,0
4,93.59183229543255,96.20503780416927,5,19,7,7,6,13.195126157068959,1
4,41.9106176642673,65.33635058074232,0,3,4,7,0,23.776533784137822,1
9,117.28603117111261,73.32517987541732,17,24,3,8,0,91.5016439837292,0
9,39.35851935403932,90.92108373979642,15,16,9,4,0,68.59019026004034,1
2,104.33837894861766,41.11211435139907,9,16,4,10,2,52.78943025918256,0
7,54.428426623745366,32.970548091041714,4,11,4,11,0,24.23237296804235,1
11,33.16813380237993,94.51795281920391,14,0,7,0,2,1.6558310046917102,1
9,115.15469368922109,59.901357899725234,7,15,2,4,9,73.33409167389372,0
5,50.04089392791074,23.20478544763415,0,29,7,9,1,65.52094580229455,0
5,87.77673380096503,42.871124239957766,11,29,4,3,6,15.29351342842017,0
1,24.084163348457743,43.18257053681124,10,18,3,4,4,32.702919970600874,0
5,115.8808100229098,30.031857510391752,19,29,4,5,2,74.64364146575481,1
0,20.94476437020959,95.44285609532638,17,12,6,9,8,69.94829804563545,0
2,105.67264419075538,35.85541105842,15,2,4,9,7,90.77757188802393,0
